project_id,action,source_project_ids,source_family,assessment_rows,defer_to_residential,component_pins,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,multifamily,units_unusable,building_area_unusable,land_area_unusable,reported_construction_year,reported_land_sqft,evidence_ids,location_source,location_id,location_year,location_target_year,corrected_address,historical_location_pin,historical_location_year,zoning_group,zoning_year,zoning_source,zoning_note,decision_references,decision_reason
residential_multicard_19111200130000,update,residential_multicard_19111200130000,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row62,The seven-card numerator uses a large development tract covering other construction phases; matched homes span different planned subareas. No supported episode-level land allocation is available.
residential_multicard_20024050500000,exclude,residential_multicard_20024050500000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row6,Incomplete earlier development record; 2017 assessment lists ten townhouse cards on the full site containing twenty separately assessed homes; retain the twenty individual homes once
residential_multicard_20231140240000,replace,residential_multicard_20231140240000,residential,2023114024000012025,NA,20231140240000,2022,3,3645,6300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_card_selections.csv:row4,One new three-unit building; identical second card duplicates it; old demolished building is not a component
residential_multicard_25194030020000,update,residential_multicard_25194030020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_building_types.csv:row43,"The five-card PIN is the original Vincennes project. Its five cards have stable, distinct dwelling records and share one project-level land record."
residential_overlap_11321040210000,exclude,residential_overlap_11321040210000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row32,The six-home residential copy covers one parcel of the completed two-building nine-plus-nine apartment site; retain the reviewed commercial pair covering both exact parcels.
residential_overlap_13141220320000,exclude,residential_overlap_13141220320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row4,The commercial and residential histories describe an older building whose assessor year was revised rather than new construction during the study period.
residential_overlap_13243090220000,exclude,residential_overlap_13243090220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row5,The commercial record is the complete retained record for the same physical project.
residential_overlap_13253150700000,exclude,residential_overlap_13253150700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row6,The commercial record is the complete retained record for the same physical project.
residential_overlap_13312050690000,exclude,residential_overlap_13312050690000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row7,The commercial record is the complete retained record for the same physical project.
residential_overlap_13312140010000,exclude,residential_overlap_13312140010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row8,Completed permit and assessor evidence resolve the same eighty-four-unit project in the commercial ledger.
residential_overlap_14333000110000,exclude,residential_overlap_14333000110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row9,The commercial and residential histories describe an existing building conversion rather than ground-up construction.
residential_overlap_16113040200000,exclude,residential_overlap_16113040200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row10,The commercial record is the complete retained record for the same physical project.
residential_overlap_16242010170000,exclude,residential_overlap_16242010170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row11,The commercial record is the complete retained record for the same physical project.
residential_overlap_16242020090000,exclude,residential_overlap_16242020090000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row12,The commercial record is the complete retained record for the same physical project.
residential_overlap_16242020170000,exclude,residential_overlap_16242020170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row13,The commercial record is the complete retained record for the same physical project.
residential_overlap_16242060510000,exclude,residential_overlap_16242060510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row14,The commercial record is the complete retained record for the same physical project.
residential_overlap_16242070100000,exclude,residential_overlap_16242070100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row15,The commercial record is the complete retained record for the same physical project.
residential_overlap_16242070310000,exclude,residential_overlap_16242070310000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row16,The commercial record is the complete retained record for the same physical project.
residential_overlap_16242070760000,exclude,residential_overlap_16242070760000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row17,The commercial record is the complete retained record for the same physical project.
residential_overlap_17064360170000,update,residential_overlap_17064360170000,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row18,The overlapping commercial record was excluded as an assessor year revision; the residential record supplies the valid new-construction observation.
residential_overlap_17082260110000,exclude,residential_overlap_17082260110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row19,Permit and assessor evidence resolve the same sixteen-unit project in the commercial ledger.
residential_overlap_17084220290000,exclude,residential_overlap_17084220290000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row30,One mixed-use building on the identical parcel. The commercial final ledger now carries the complete 2025 residential Assessor measurements: two apartments and one separately recorded commercial unit.
residential_overlap_17084220340000,exclude,residential_overlap_17084220340000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row31,One mixed-use building on the identical parcel. The commercial final ledger now carries the complete 2025 residential Assessor measurements: two apartments and one separately recorded commercial unit.
residential_overlap_17202070620000,exclude,residential_overlap_17202070620000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row20,The commercial record is the complete retained record for the same physical project.
residential_overlap_20153010080000,update,residential_overlap_20153010080000,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row66,User approved withholding density: St Edmund building counts and reported parcel measurements do not describe a verified common set of buildings.
residential_overlap_20153020050000,update,residential_overlap_20153020050000,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row67,User approved withholding density: St Edmund building counts and reported parcel measurements do not describe a verified common set of buildings.
residential_overlap_20153020180000,update,residential_overlap_20153020180000,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row68,User approved withholding density: St Edmund building counts and reported parcel measurements do not describe a verified common set of buildings.
residential_reviewed_14202280110000,replace,residential_tieback_14202280110000,residential,NA,NA,14202280110000,2008,3,7308,3000,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100097576/assessment_2022/https://www.wrigleyrooftopsllc.com/rooftop/3619%20N%20Sheffield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row233 | residential_class297_component_overrides.csv:row4,3619 N Sheffield: three apartments plus one commercial club agree with four total Assessor units. Retain own-parcel Assessor building and land areas; operator dates completion to 2008. User approved September 9 2026. | Separate three-apartment Sheffield building on its own Assessor parcel; user approved September 9 2026.
residential_reviewed_14202280120000,replace,residential_tieback_14202280110000,residential,NA,NA,14202280120000,2008,3,7308,4968,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100093835/assessment_2022/https://www.wrigleyrooftopsllc.com/rooftop/3619%20N%20Sheffield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row234 | residential_class297_component_overrides.csv:row5,3617 N Sheffield: three apartments plus one commercial club agree with four total Assessor units. Retain own-parcel Assessor building and land areas; operator dates completion to 2008. User approved September 9 2026. | Separate three-apartment Sheffield building on its own Assessor parcel; user approved September 9 2026.
residential_tieback_13011030250000,exclude,residential_tieback_13011030250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row34,The seven individually retained 2007 east-side houses are explicitly named in permit 100171627 (6328 through 6340 N Sacramento). Old repeated cards do not establish additional completed homes. The seven proposed west-side homes are not imputed; later construction on the remaining site stays separate.
residential_tieback_13124110110000,exclude,residential_tieback_13124110110000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row7 | residential_unresolved_source_dispositions.csv:row6,Unreliable old combined record; retain independently measured individual homes; complete successor coverage is not certified | Retain individual homes; old combined record cannot establish additional construction; full successor coverage remains unverified.
residential_tieback_13124110420000,exclude,residential_tieback_13124110420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eligibility_manual_exceptions.csv:row2,The assessor's 2006 class-295 episode does not represent new construction.
residential_tieback_13143060050000,exclude,residential_tieback_13143060050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row21,Completed permits and tied assessor records resolve the same fifteen-unit project in the commercial ledger.
residential_tieback_13224160040000,replace,residential_tieback_13224160040000,residential,NA,NA,13224160040000/13224160050000/13224160240000,2013,12,16710,19824,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permits_100490838_100490842/assessor_2022/https://www.cookcountyassessoril.gov/pin/13224160240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row210 | residential_class297_component_overrides.csv:row9,Approved two six-flats with 16710 building square feet and 19824 source-reported land square feet. Include the separate 875-square-foot vacant parcel explicitly named on the 3438 construction permit. Keep the existing Assessor 2013 year proxy; rental listings suggest 2014 but no year override was approved. | Approved full two-building site includes the additional vacant parcel named in the exact-parcel new-construction permit; no map-derived land area.
residential_tieback_13233000050000,exclude,residential_tieback_13233000050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row2,The only nearby ten-unit new-construction permit expired and the parcel continued to report a 1900 one-unit building.
residential_tieback_13261060030000,replace,residential_tieback_13261060030000,residential,NA,NA,13261060030000/13261060040000,2017,6,8640,6250,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_2777111/current_pins_13261060030000_13261060040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row193,An exact completed permit and duplicated tied-PIN cards identify one six-unit building.
residential_tieback_13361070880000,replace,residential_tieback_13361070880000,residential,NA,NA,13361070880000/13361070890000,2007,2,5400,4848,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_1794902/current_pins_13361070880000_13361070890000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row194,An exact completed mixed-use new-construction permit and the tied assessor cards identify one two-unit residential building above commercial space.
residential_tieback_13362290130000,exclude,residential_tieback_13362290130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row35,"The historical parent site contains nine individually retained townhomes matching the nine old card positions. Repeated cards across parent parcels are not additional homes. Preserve individual Assessor years and measurements, including the larger fifth unit."
residential_tieback_13362290160000,exclude,residential_tieback_13362290160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row36,"The historical parent site contains nine individually retained townhomes matching the nine old card positions. Repeated cards across parent parcels are not additional homes. Preserve individual Assessor years and measurements, including the larger fifth unit."
residential_tieback_13362320330000,exclude,residential_tieback_13362320330000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row25,Excluded combined record without complete source-reported measurements; investigation closed by user
residential_tieback_13363150560000,update,residential_tieback_13363150560000,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row22,The commercial record was excluded in favor of the tied residential building record.
residential_tieback_13363150580000,update,residential_tieback_13363150580000,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row23,The commercial record was excluded in favor of the tied residential building record.
residential_tieback_13364070120000,exclude,residential_tieback_13364070120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row37,"The historical parent site covers the listed individually retained Enclave townhomes. Retire the old combined record without reallocating land or changing individual measurements. Four reviewed parent groups cover 46 homes; two other retained homes bring the development to 48, consistent with the completed permit revision."
residential_tieback_13364070350000,exclude,residential_tieback_13364070350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row38,"The historical parent site covers the listed individually retained Enclave townhomes. Retire the old combined record without reallocating land or changing individual measurements. Four reviewed parent groups cover 46 homes; two other retained homes bring the development to 48, consistent with the completed permit revision."
residential_tieback_13364070370000,exclude,residential_tieback_13364070370000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row39,"The historical parent site covers the listed individually retained Enclave townhomes. Retire the old combined record without reallocating land or changing individual measurements. Four reviewed parent groups cover 46 homes; two other retained homes bring the development to 48, consistent with the completed permit revision."
residential_tieback_13364070380000,exclude,residential_tieback_13364070380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row40,"The historical parent site covers the listed individually retained Enclave townhomes. Retire the old combined record without reallocating land or changing individual measurements. Four reviewed parent groups cover 46 homes; two other retained homes bring the development to 48, consistent with the completed permit revision."
residential_tieback_13364220230000,exclude,residential_tieback_13364220230000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row8,Old combined townhouse record excluded; retain eight individual Campbell townhomes with approved 2007 year and private lots
residential_tieback_14064010160000,exclude,residential_tieback_14064010160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row41,The old combined site contains the separately retained 5931 and 5933 N Hermitage houses. Their 2016 construction permits rule out the old 2014 year. Preserve the individual 2017 and approved 2016 proxies and each house's source-reported measurements.
residential_tieback_14193070150000,exclude,residential_tieback_14193070150000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row9 | residential_unresolved_source_dispositions.csv:row9,Ineligible for density pending independent new-dwelling identity and measurement | User approved density exclusion pending independent new-dwelling identity and measurement; correct new-house permit 100550250; not a finding of no new construction.
residential_tieback_14193230280000,replace,residential_tieback_14193230280000,residential,NA,NA,14193230280000/14193230290000,2008,6,10900,6223,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_1846600/condo_base_1419323054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row195,The expired six-unit permit was followed by a six-unit successor condominium cohort reporting a 2008 building.
residential_tieback_14201130240000,exclude,residential_tieback_14201130240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row42,"The historical parent site contains the separately retained 3752 and 3754 N Janssen houses. Preserve individual Assessor years and measurements. The current marketed 3752 property includes an additional side lot, so its combined marketed land area does not replace these individual denominators."
residential_tieback_14201180260000,replace,residential_tieback_14201180260000,residential,NA,NA,14201180260000/14201180270000,2011,6,15238,6075,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_2382251/condo_base_1420118051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row196,An exact completed six-unit permit and the successor condominium cohort identify the same 2011 project.
residential_tieback_14203270150000,replace,residential_tieback_14203270150000,residential,NA,NA,14203270150000/14203270160000,2012,6,9236,5976,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_2369042/condo_base_1420327051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row197,The exact permit establishes 2012 construction and the successor condominium cohort supplies the six-unit building fields.
residential_tieback_14292270330000,update,residential_tieback_14292270330000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_building_types.csv:row19,The whole-building MLS record identifies a six-unit building completed in 2007. The predecessor tieback's four-unit count and 2006 year are corrected.
residential_tieback_14293000710000,replace,residential_tieback_14293000710000,residential,NA,NA,14293000710000/14293001210000,2020,18,45543,16901,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100797327/permit_100797329/permit_100797331/assessment_2022/https://www.showcase.com/2725-2741-n-ashland-ave-chicago-il-60614/41075318/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row235,Arden: retain one eighteen-home project containing three permitted buildings on the two reported Assessor parcels. Sum the three primary building cards once; the secondary parcel repeats a building interest. Broker confirms exact two parcels and 2020 completion. User approved September 9 2026.
residential_tieback_14293010030000,replace,residential_tieback_14293010030000,residential,NA,NA,14293010030000/14293010040000,2017,6,7516,6264,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permits_100580959_100580966/assessment_2022/https://www.loopnet.com/Listing/1513-1517-W-Diversey-Pky-Chicago-IL/20030790/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row208,"User approved 2017 completion proxy for 1517 W Diversey, a separate six-flat on two reported 3132-square-foot parcels. Count repeated building area once. Adjacent1513 remains separate."
residential_tieback_14293040500000,exclude,residential_tieback_14293040500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row29,The former two-house development contains the separately retained 2736 and 2740 N Lakewood houses. Historical site geometry and permits establish identity; 2736 retains the old 4202 floor area and 2740 has a revised reported area. PIN4074 current address incorrectly says Diversey; exact-pin permit101068817 identifies 2736 Lakewood. Do not substitute neighboring2744.
residential_tieback_14301040010000,exclude,residential_tieback_14301040010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row24,Completed permit evidence resolves the same eight-unit project in the commercial ledger.
residential_tieback_14301180050000,exclude,residential_tieback_14301180050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row31,This old parcel group is part of the same fifteen-home Oakley development. The union of all three former groups contains all fifteen separately retained homes; permit100465982 covers the fifteen homes. Retire all old groups collectively; do not assign identical cards to houses by floor area or count parents again. User approved individual homes in2014.
residential_tieback_14301180060000,exclude,residential_tieback_14301180060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row32,This old parcel group is part of the same fifteen-home Oakley development. The union of all three former groups contains all fifteen separately retained homes; permit100465982 covers the fifteen homes. Retire all old groups collectively; do not assign identical cards to houses by floor area or count parents again. User approved individual homes in2014.
residential_tieback_14301180220000,exclude,residential_tieback_14301180220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row33,This old parcel group is part of the same fifteen-home Oakley development. The union of all three former groups contains all fifteen separately retained homes; permit100465982 covers the fifteen homes. Retire all old groups collectively; do not assign identical cards to houses by floor area or count parents again. User approved individual homes in2014.
residential_tieback_14311070100000,replace,residential_tieback_14311070100000,residential,NA,NA,14311070100000/14311070110000,2012,4,9457,6250,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_2353212/predecessor_pins_14311070100000_14311070110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row198,The exact permit and predecessor assessor records identify the 2012 four-unit project; a 2021 successor cohort is a later redevelopment and is not used.
residential_tieback_14311380110000,exclude,residential_tieback_14311380110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row6,Completed permit 100827022 at 2125 W McLean explicitly remodels an existing two-flat with a two-story addition and converts it to one house. The tied parcel 2123 repeats the building area with a 2020 year while 2125 retains 1919. This is alteration and conversion rather than ground-up new construction under the agreed definition.
residential_tieback_14313080420000,replace,residential_tieback_14313080420000,residential,NA,NA,14313080420000/14313080430000,2017,5,6952,3504,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_100618984/primary_pin_14313080420000/companion_pin_14313080430000,parcel_universe_2025,14313080420000,2025,2017,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row241 | residential_reviewed_parcel_locations.csv:row59,Five-apartment new building permitted in 2016 and listed as completed in 2017. Use the primary new-building Assessor area once; companion parcel reports 6852 square feet and an obsolete 1892 year. Sum the two source-reported 1752-square-foot lots. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_tieback_14313240020000,replace,residential_tieback_14313240020000,residential,NA,NA,14313240020000/14313240030000,2018,4,5855,4800,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_2910464/current_pins_14313240020000_14313240030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row199,The exact four-unit permit and tied assessor cards identify the completed 2018 building.
residential_tieback_14314280030000,replace,residential_tieback_14314280030000,residential,NA,NA,14314280030000/14314280040000,2014,1,NA,5040,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,permit_100505358/assessment_2022/MLS_09873883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row209,"User approved one double-lot Wabansia house, Assessor2014 and reported land2520+2520. Floor-area-ratio remains unavailable because competing4046/4258 building areas cannot be reconciled; homes-per-acre retained."
residential_tieback_16012070380000,replace,residential_tieback_16012070380000,residential,NA,NA,16012070380000/16012070390000,2007,5,13308,5271,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_1659594/condo_base_1601207051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row200,A completed five-unit permit and the five-unit successor condominium cohort identify the completed 2007 project.
residential_tieback_16012250060000,replace,residential_tieback_16012250060000,residential,NA,NA,16012250060000/16012250070000,2017,6,12939,6000,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_2662400/current_pins_16012250060000_16012250070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row201,An exact completed permit and duplicated tied-PIN cards identify one six-unit building.
residential_tieback_16013250500000,exclude,residential_tieback_16013250500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row30,Six individually retained Mozart homes occupy the former Chicago Avenue site. Six completed 2013 permits and the 2013 commercial-building demolition precede their 2014 Assessor years. The old2011 combined cards are not additional houses.
